"33.0351,-97.3320"
"33.6032,-95.2754"
"29.6079,-98.4624"
"32.8754,-102.6379"
"30.2327,-97.0661"
"29.7121,-95.5388"
"32.6796,-97.2720"
"30.6953,-96.2912"
"26.1601,-97.7507"
"29.8788,-95.9569"
"29.9129,-94.2600"
"30.4890,-99.7424"
"28.3793,-98.0546"
"29.8130,-95.2009"
"33.0952,-94.2270"
"29.7857,-95.7062"
"30.2359,-97.7560"
"31.3281,-97.2956"
"29.4966,-98.3842"
"29.7414,-95.5818"
"30.3423,-97.3694"
"29.2378,-94.8843"
"31.5123,-97.1403"
"35.5807,-101.6260"
"29.1603,-98.9322"
"32.6901,-96.2309"
"32.8051,-97.3460"
"32.9037,-96.0843"
"40.8875,-111.9365"
"39.9525,-111.9562"
"40.1222,-111.9592"
"40.6999,-111.8457"
"37.2573,-113.2845"
"40.7111,-112.2464"
"41.4186,-111.5673"
"41.1525,-111.9442"
"40.6284,-111.1973"
"40.0436,-111.7426"
"31.3499,-94.7048"
"32.7988,-95.3752"
"29.6868,-95.2791"
"32.6048,-94.9141"
"31.6374,-97.9605"
"32.6932,-96.7747"
"30.0011,-94.1947"
"29.3629,-94.9889"
"26.6142,-98.1150"
"29.5285,-98.4833"
"27.4774,-97.8547"
"32.8134,-96.9542"
"29.5520,-98.3218"
"30.0427,-97.6892"
"29.8765,-94.0590"
"29.9174,-97.6803"
"27.7700,-82.7318"
"25.7844,-80.2313"
"28.5335,-81.3105"
"30.5217,-87.2733"
"26.2471,-80.1015"
"30.2641,-81.8554"
"30.4929,-84.3242"
"28.0325,-82.3878"
"25.4687,-80.4531"
"30.7270,-87.3496"
"27.9815,-82.3350"
"29.0170,-81.4956"
"29.0258,-82.0665"
"25.1551,-80.3880"
"27.3517,-82.5057"
"27.2018,-80.2029"
"26.0461,-80.2308"
"27.9667,-82.8251"
"30.2344,-83.6855"
"30.3556,-81.4816"
"26.7089,-80.1826"
"26.6152,-80.0738"
"27.1188,-81.9993"
"28.2445,-80.7225"
"27.4624,-82.6042"
"27.2655,-82.4649"
"30.3218,-81.6811"
"27.3177,-80.3496"
"26.6803,-80.6690"
"27.9230,-81.5169"
"27.0428,-82.2975"
"26.9472,-81.9769"
"27.7337,-81.5687"
"27.7901,-82.6385"
"26.8154,-81.9374"
"26.5576,-81.8332"
"28.1405,-80.5986"
"30.6388,-84.9930"
"30.7562,-86.5693"
"27.7335,-81.6869"
"27.8783,-82.5864"
"28.2299,-82.1981"
"26.6729,-81.8187"
"28.6978,-81.3463"
"26.3803,-81.8092"
"28.9638,-81.2986"
"26.2260,-80.2046"
"25.9448,-80.2994"
"32.5400,-84.9515"
"34.3119,-83.7217"
"33.8429,-83.9244"
"33.7740,-84.0762"
"32.1905,-82.2399"
"34.0888,-84.5864"
"31.1684,-81.4927"
"31.9756,-82.5604"
"31.6425,-82.7336"
"26.1466,-80.6754"
"28.3044,-81.4158"
"30.2870,-81.5052"
"30.2561,-81.3996"
"28.1446,-80.7058"
"30.2507,-85.9340"
"27.8573,-82.6965"
"26.1247,-80.1576"
"30.4027,-82.8865"
"28.3575,-81.4970"
"29.5735,-81.5521"
"29.7721,-82.0589"
"27.8937,-82.5122"
"28.8117,-81.2732"
"27.7918,-82.3595"
"30.4801,-87.2347"
"25.8200,-80.2488"
"26.5724,-80.1563"
"29.2314,-81.0964"
"28.9156,-80.8697"
"25.8471,-80.2081"
"28.4209,-81.4586"
"26.7365,-81.3951"
"25.8038,-80.1951"
"27.9593,-82.7877"
"25.6290,-80.3433"
"25.6440,-80.3339"
"28.8936,-81.2309"
"30.7776,-85.6003"
"30.5704,-84.6113"
"28.0231,-82.5833"
"30.2476,-81.5951"
"27.4960,-82.6204"
"28.2806,-82.7172"
"25.2788,-80.4426"
"25.6875,-80.3515"
"39.0856,-119.9274"
"36.7694,-114.3155"
"36.0354,-115.1755"
"38.9882,-119.9486"
"36.6580,-114.5769"
"36.2711,-115.2789"
"36.1442,-115.1799"
"34.5416,-120.3544"
"38.0077,-121.7887"
"34.0876,-118.2348"
"33.9164,-118.2982"
"38.8386,-104.4614"
"39.1085,-108.5429"
"38.4681,-107.4586"
"39.7031,-105.0251"
"40.7524,-105.3670"
"38.1533,-104.6503"
"40.3193,-105.2093"
"39.9923,-104.7276"
"39.9878,-105.4358"
"39.9284,-104.9781"
"39.0278,-104.8362"
"34.6789,-92.3255"
"35.1557,-116.1910"
"33.7011,-117.9892"
"38.5500,-121.4737"
"33.6483,-117.6782"
"32.8472,-115.4062"
"37.0833,-120.3828"
"35.6189,-117.6474"
"37.0546,-120.6808"
"37.2482,-121.9603"
"34.6311,-118.1921"
"35.4065,-119.0483"
"37.3581,-120.6420"
"32.8111,-115.5696"
"34.2428,-118.5989"
"38.0453,-121.0716"
"34.0447,-117.8972"
"34.7363,-118.1702"
"39.1057,-122.3182"
"34.1062,-117.6513"
"36.2982,-119.3519"
"39.8342,-121.5937"
"37.9873,-121.7961"
"38.5357,-121.4092"
"34.0350,-118.2386"
"38.5812,-121.5039"
"34.1085,-118.0231"
"33.8992,-117.4130"
"34.3327,-118.5062"
"34.6067,-120.0984"
"40.8935,-124.0816"
"36.9230,-119.9057"
"36.9003,-120.0556"
"41.6835,-124.1134"
"33.8254,-116.4976"
"38.0847,-121.4745"
"34.0411,-118.3517"
"37.9448,-120.8438"
"34.1067,-117.3941"
"33.4117,-117.1608"
"35.1064,-118.1389"
"37.4448,-122.1188"
"34.1360,-117.3455"
"38.7728,-120.3898"
"34.1718,-118.5725"
"36.2477,-119.8144"
"32.7053,-117.1578"
"34.2011,-118.4793"
"37.3605,-120.5980"
"33.9628,-118.2739"
"32.8034,-117.0177"
"34.0674,-117.4206"
"34.2499,-118.3226"
"32.8066,-116.9508"
"36.3572,-119.7089"
"37.9388,-120.7719"
"34.2782,-118.9209"
"38.6046,-121.5368"
"36.7416,-121.7393"
"36.7951,-121.7171"
"37.3246,-121.8380"
"39.0108,-122.6238"
"35.7060,-118.7628"
"34.9577,-116.6583"
"34.1797,-118.8830"
"34.0105,-117.2623"
"34.3742,-117.5495"
